sniffing on p0h1-eth1
-850.8648296775892,-851.0535666829606,855.9904232433263,963

3937.8765204707147,39.28613397996531,3944.150783125347,121

849.55475576559,846.4304291826147,-846.5220701502259,284

-53.35715538505713,5.18978273747316,-5441.609895293652,154

2205.8660114485638,-2206.1523459842906,22059.17534496904,545

19026.460392049587,-1904.7771268372267,-19025.828721025722,718

-86.8918523187831,865.8354095033555,8664.6561464664,14

1628.7109204243634,162.87609039128864,16296.33674944697,577

-236.9899242807218,-2369.6431858925966,-2366.542486088881,53

1713.0037008018192,-1713.235407892189,17141.85610073252,902

-165.0943486774862,16.932197748504848,168.5098857498381,36

154.36112569041921,153.8524534593162,1544.2582436699065,137

4146.329696813235,414.8129586772919,41473.75347610857,550

-178.18683166714777,-1781.421947319807,-17801.940381115193,652

-265.3218995278746,2642.4228548144147,268.3357397827357,365

-160.01533337315402,1598.3405097782615,15991.328290541049,214

-790.3498090365761,-789.7310400896736,7899.767637012273,603

1627.332507635033,1627.2651591069443,16281.671341401427,491

-2038.4284133421957,2034.1905455945412,20374.25457171197,20

3172.592315994802,-318.62679207174904,3178.566463670366,771

283.9869067701706,-2842.2546593615575,-2838.3264642392614,400

-4445.775743158647,-4445.678063709393,44452.49219047398,662

-2394.161745743643,2394.10149401723,-2389.1894196543153,271

-12142.783693819647,-1212.9313568398923,12149.713037824906,52

-2852.382993106748,-2852.4481447102166,-2848.3919528416955,857

324.54364170624604,324.9673913838829,-32465.50670486085,567

87.72947337131384,881.6985199425114,8816.316252176417,948

12173.201421561516,1217.9867691906632,12179.522969476677,229

-3039.019085746121,304.18720078187937,3041.0979925372267,438

39.88785079435817,400.0333674271394,40057.35889150874,457

-56.73950975307074,-5690.998581126923,-565.2089734616839,2

3529.4055306409355,35.35184800762916,3533.8662178670347,426

14628.772174886157,-145.14708100703416,-1459.4543731718513,699

17.21685110641166,-1719.7079660589384,-17198.309279054076,199

686.5846305094539,74.93389321684067,5.133739220593657,218

97.16926828459647,9.68760993935022,9707.472707070594,498

41.2906056743624,-417.0717018750913,-4165.46424687323,635

951.7842358939434,-9.408510487258404,98.67861752216264,973

-129.83095379341253,-129.439343528608,-12952.85199886753,781

-49.200720353596644,-492.5540172233678,4929.736597518872,387

6112.984547683709,-611.7385644057505,-607.4175097663463,882

-1573.244998305602,-1573.5493877482536,-15723.202300314611,5

2637.3175681148577,-263.6364948864086,-26359.592726453157,564

-597.2199971963311,5971.3899740250135,-5970.059705424513,354

1626.6600265029895,-162.72468773021197,16266.568174055077,758

527.260617274201,5268.998163262513,-52675.234900647876,245

14490.447479084183,-1446.7859384204564,-14489.57417843405,706

168.98516220880202,17.128208622803427,1693.246310291056,98

-1148.266957604926,-1147.0532167471724,11481.420922853647,622

1762.026766636415,17.63485149696566,-1758.0051147493723,841

-17058.05217178946,17053.60927247981,17057.91458282683,950

-1381.254534238746,1381.8756738940735,-13802.329044907536,752

-20.24181117368551,-204.13166532999855,20516.47833747104,78

-278.66078277300915,278.56323298157105,2792.6364989403414,737

86.50141594934928,866.7551907238694,-82.53289930975822,73

-2922.9222016979634,2922.748827584157,2925.916178152576,910

-290.914954247117,-2912.4698129738504,29134.275240989256,281

-229.56935409683862,2284.8974005040545,-224.31372565770826,365

5339.877007007034,-5343.152928937907,-535.2156907969335,576

2.3493400318928126,4.6939015892190845,-119.27682288739584,289

-1332.6912769280655,-133.13361764447924,1337.1785386709757,846

-27.40394854705649,273.97840163387224,-27406.94008626707,921

558.7888362571254,54.1823311455991,563.7658588025386,718

3866.5880677755886,-386.76113339237475,-38650.55724572723,542

-229.3696217350106,-229.65645549754325,-22926.863246070905,894

-3379.664237137235,3378.763015757609,-33789.69380545621,493

562.1922232712808,5624.227359330692,-5620.845017698731,876

-3604.015759351365,3605.371509188982,-36044.41720424476,965

247.37350523017295,-2476.040359867374,24761.73754580078,311

2978.2526674862024,2975.7578806401916,29789.747464175718,338

-331.66015323405696,-331.8055120841024,3319.7377532079317,798

279.7388213547573,2804.7974606990665,-2802.0189757958433,556

0.2672365780771324,27.16820121584715,-265.4143206559846,982

24.892388268249867,-25.331659647467603,-2517.6846479852484,483

-7.035461978455701,5.536478780743946,71.25175551039223,580

3159.91662433487,-3160.021473020482,-31583.069562142435,985

57.40068133734284,571.7736201514454,5725.79824399987,134

-1139.165509253616,111.61532726808171,-1133.2865358639608,56

-2680.418755995661,-2680.6885306985587,-26794.887999368042,709

-922.7947461146151,-9217.423483150544,920.7647017984057,3

-122.75362989837156,-1227.0226659338236,-12264.464764871902,929

-328.1783834774239,-328.8186774964741,3294.076367851937,871

-2385.4512981564485,238.25531571687773,-23859.970809223858,328

202.90201964207102,20.295604771911616,-20262.84904317019,738

2163.5906628867147,2161.095876040704,-21635.588926381006,338

-833.7572042819423,-83.28743583251945,-829.697234774836,210

2263.029123702499,226.53925930903034,22639.09036204934,54

4807.600067833076,-47.43930015608795,51.51677872923063,227

216.88632483983932,219.87501027905176,2195.3548155948783,583

13653.5293846747,-1364.9797517631212,13655.966282848216,548

3824.8695211481463,382.25878473603524,38259.24308145141,647

-199.0320600918477,1989.301141381532,-1982.417501818294,55

-3021.0415774717003,-3023.4614257014723,3026.119593789875,269

-198.1382859451672,19.661314229307106,1987.86372600037,147

-404.96154976133107,4030.00930362649,40326.751234440635,308

-2339.2513979077066,-2337.6565566635645,-23383.55034763086,762

1044.7654613549407,1042.8017750036045,-10431.06981762619,126

-2241.592118964626,-2244.3292898380896,22425.16291232536,701

-257.0457699313229,-2571.3882844360714,25717.970792713524,873

1510.1846692143615,152.0808889330374,1511.9245958860056,886

